47541,35440375,GPS KOT MAHMOOD,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47542,35440376,GPS CHAK NO.12 UCC,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47543,35440378,GPS TREDDAY WALI,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47544,35440379,GPS KHERA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47545,35440380,GPS KHANI BAZI GARAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47546,35440381,GPS SAMOLANA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47547,35440382,GPS NAZAM PURA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47548,35440383,GPS RAJIAN BHANGWAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47549,35440384,GPS PURANI BHAINI,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47550,35440385,GPS GHAZI PUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47551,35440386,GPS MEHTA TREDDA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47552,35440387,GPS MAHAN DEVI,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47553,35440389,GPS MOHARI WALA SOUTH,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47554,35440390,GPS CHAK NO.15 UCC,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47555,35440391,GPS MC NAZAR LUBANA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47556,35440392,GPS KHANNAN WALI,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47557,35440393,GPS QILA NIDHAN SING,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47558,35440394,GPS MALLI WALA SHARAQPUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47559,35440395,GPS CHAK NO.14 UCC SOUTH,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47560,35440396,GPS HAKAMWALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47561,35440397,GPS FAIZE PUR CHAKI GHERA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47562,35440398,GPS CHAK NO.22,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47563,35440399,GPS CHAK NO 16 UCC,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47564,35440400,GES CHAK NO. 23 UCC NORTH,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47565,35440401,GPS CHAK NO.23 SOUTH,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47566,35440402,GPS CHAK NO 21,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47567,35440403,GPS HICHKEY PUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47568,35440404,GPS THATHA ILYAS,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47569,35440405,GPS FATTO WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47570,35440406,GPS THATHA GEWAN BAIG,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47571,35440407,GPS HAKAM WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47572,35440408,GPS KOT DEENA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47573,35440409,GPS JHANDE WALA NO 1,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47574,35440410,GPS QURESHIAN WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47575,35440411,GES NANO DOGER ARIAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47576,35440412,GPS NANO DOGER NOWLAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47577,35440413,GPS LADAWAY-1 SHARAQPUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47578,35440414,GPS THATHA BAMIAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47579,35440415,GPS THATHA HAJI ILAM DIN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47580,35440417,GPS TENDAY,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47581,35440418,GPS NOOR PUR ARIAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47582,35440419,GPS AYYA PUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47583,35440420,GPS DHOOL P/O KOT MAHMOOD,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47584,35440423,GPS THATHA LAHWAY,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47585,35440424,GPS CHAK NO 19 UCC,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47586,35440425,GPS CHAK 11 UCC,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47587,35440426,GPS CHAK NO 17 UCC,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47588,35440427,GPS MANDIAN WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47589,35440428,GPS MADDAR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47590,35440429,GPS RAJIAN ARYAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47591,35440430,GPS LURKE NAMAT,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47592,35440433,GPS DHAMKEY,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47593,35440434,GMPS JALAL PUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47594,35440435,GPS PHERYAN WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47595,35440436,GPS KUKRI PUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47596,35440438,GPS UDHERA BANGLA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47597,35440439,GMPS QILA LAL SING,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47598,35440440,GPS NARANJNI,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47599,35440441,GPS MAHTAM,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47600,35440443,GPS DERA BHATTIAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47601,35440444,GPS BHOY DHKU,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47602,35440447,GPS KOT MUGHAL,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47603,35440495,GGPS NARRANGI,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47604,35440496,GGPS MAHTAM,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47605,35440543,GGPS BHANI NO. 1 SHARQPUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47606,35440562,GGPS MUSLIM PURA SHARAQPUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47607,35440563,GGPS GOHAR PUR SANI,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47608,35440565,GGPS AYYA PUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47609,35440566,GGPS KUKRI PUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47610,35440567,GGPS NAI BHANI NO.2,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47611,35440568,GGPS CHAK NO. 22 WEST,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47612,35440569,GGPS NAWAN KOT,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47613,35440570,GGPS CHAK NO.10 UCC,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47614,35440574,GGPS MOZANG NOU ABAD,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47615,35440576,GGPS DHAMKAY,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47616,35440579,GGPS RAJIAN ARAIAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47617,35440581,GGPS PHARIAN WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47618,35440582,GGPS MEMBERIAN WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47619,35440583,GGPS SIKHAN WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47620,35440584,GGPS BARKAT PURA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47621,35440585,GGPS METHA TRIDDA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47622,35440586,GGPS MALIK PUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47623,35440587,GGPS THATHA BAMIAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47624,35440588,GGPS TINDAY LADWAY,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47625,35440589,GGPS SULTAN PURA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47626,35440590,GGPS FAIZ PUR COLONY,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47627,35440591,GGPS NOOR PUR ARAIAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47628,35440592,GGPS MALLI WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47629,35440594,GGPS NIZAM PURA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47630,35440596,GGCMES GHAZI PUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47631,35440597,GGCMES FATTO WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47632,35440600,GGPS CHAK 22 UCC,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47633,35440601,GGES TORIA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47634,35440603,GGPS KOT MUZZAFAR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47635,35440604,GGPS SAMOLANA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47636,35440605,GGPS CHAK 17 UCC,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47637,35440607,GGPS KISHAN PURA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47638,35440608,GGPS ROHRA MAR BHANGOWAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47639,35440609,GGPS THATHI BHANGWAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47640,35440611,GGPS KHANA WALI,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47641,35440612,GGPS CHAK NO.18 UCC,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47642,35440614,GGES CHAK NO. 23,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47643,35440618,GGPS CHANDER CHOHAN SHARAQPUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47644,35440623,GGPS CHAK NO. 20 SHARQPUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47645,35440626,GGPS WALIAN WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47646,35440632,GGPS CHAK PHOWAR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47647,35440739,GMMS MEER PUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47648,35440742,GPS BHOEWAL,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47649,35440744,GPS KAKKRAN WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47650,35440746,GPS CHAK NO.14 NORTH,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47651,35440747,GPS CHAK NO.22 WEST,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47652,35440748,GPS PIARA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47653,35440749,GMMS GOHAR PUR KHAS,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47654,35440750,GPS NASEER ABAD,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47655,35440755,GMMS KOTHA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47656,35440758,GPS THATHA RAGWAN,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47657,35440760,GPS BHOOTI PUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47658,35440774,GPS MOHARI WALA NORTH,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47659,35440781,GGES DHANA(SNE),SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47660,35440800,GPS CHAH SHADU WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47661,35440806,GGPS HAKAM WALA,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47662,35440497,GGPS QILA LAL SINGH,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47663,35440622,GGPS CHAK NO. 21,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47664,35440630,GGPS LURKEY NEMAT,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47665,35440572,GGPS JALAL PUR,SHEIKHUPURA,SHARAQPUR,SHARAQPUR
47666,35430737,GGPS MIANA THATHA,SHEIKHUPURA,SHEIKHUPURA,CITY
47667,35430750,GGPS QILA SAHIB SINGH,SHEIKHUPURA,SHEIKHUPURA,CITY
47668,35430011,GHS TARIQ SHEIKHUPURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47669,35430012,GHS SHEIKHUPURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47670,35430013,GHS LIAQAT SHEIKHUPURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47671,35430014,GHS BALHERKE SHEIKHUPURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47672,35430015,GHS MALO WALL SKP,SHEIKHUPURA,SHEIKHUPURA,CITY
47673,35430016,GHS RASALA CHAK NO. 4,SHEIKHUPURA,SHEIKHUPURA,CITY
47674,35430017,GHS NAWAN KOT,SHEIKHUPURA,SHEIKHUPURA,CITY
47675,35430019,GHS KHARIAN WALA,SHEIKHUPURA,SHEIKHUPURA,CITY
47676,35430020,GHS FEROZ WATTOWAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47677,35430021,GHS CHAK NO 7 UCC,SHEIKHUPURA,SHEIKHUPURA,CITY
47678,35430030,GHS BHIKEY SHEIKHUPURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47679,35430043,GHS ISLAMIA SHEIKHUPURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47680,35430045,GHSS COMPREHENSIVE SHEIKHUPURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47681,35430054,GHS GHANG SHEIKHUPURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47682,35430084,GGHS KHADIJA-TUL-KUBRA SHEIKHUPURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47683,35430093,GGHS FATIMA JINNAH SHEIKHUPURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47684,35430095,GGHS MC MODEL AKBER BAZAR SHEIKHUPURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47685,35430099,GGHS LALU PHUMAN SHEIKHUPURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47686,35430105,GGHS RASALA CHAK NO. 4,SHEIKHUPURA,SHEIKHUPURA,CITY
47687,35430111,GES MC ALLAMA IQBAL PARK,SHEIKHUPURA,SHEIKHUPURA,CITY
47688,35430112,GES HOUSING COLONY,SHEIKHUPURA,SHEIKHUPURA,CITY
47689,35430113,GES JEVAN PURA KHURD,SHEIKHUPURA,SHEIKHUPURA,CITY
47690,35430114,GES BHATTAL,SHEIKHUPURA,SHEIKHUPURA,CITY
47691,35430115,GHS MAHMON WALI,SHEIKHUPURA,SHEIKHUPURA,CITY
47692,35430116,GES TIBBI HAMBO,SHEIKHUPURA,SHEIKHUPURA,CITY
47693,35430118,GES JAITA,SHEIKHUPURA,SHEIKHUPURA,CITY
47694,35430177,GGHS BHATHAL,SHEIKHUPURA,SHEIKHUPURA,CITY
47695,35430269,GPS MC PIR BAHAR SHAH,SHEIKHUPURA,SHEIKHUPURA,CITY
47696,35430271,GPS MC TIBBI HERYA,SHEIKHUPURA,SHEIKHUPURA,CITY
47697,35430272,GPS MC SHARIF COLONY SHARGODHA ROAD,SHEIKHUPURA,SHEIKHUPURA,CITY
47698,35430273,GPS MC GALI VIRKAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47699,35430276,GPS MC MOHALLAH QADIR ABAD SHAH COLONY,SHEIKHUPURA,SHEIKHUPURA,CITY
47700,35430277,GPS KAHANIAN WALA,SHEIKHUPURA,SHEIKHUPURA,CITY
47701,35430278,GPS BHATTI DHILWAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47702,35430279,GPS MOJAHID NAGAR,SHEIKHUPURA,SHEIKHUPURA,CITY
47703,35430280,GES DERA KHURSHEED HIRAN MINAR,SHEIKHUPURA,SHEIKHUPURA,CITY
47704,35430281,GPS MC ARANIAN WALA,SHEIKHUPURA,SHEIKHUPURA,CITY
47705,35430283,GPS PURANI BHIKHI,SHEIKHUPURA,SHEIKHUPURA,CITY
47706,35430286,GPS MAKKI NO. 525,SHEIKHUPURA,SHEIKHUPURA,CITY
47707,35430287,GPS GHULLAH WATTOWAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47708,35430289,GPS CHAK DAMOANA,SHEIKHUPURA,SHEIKHUPURA,CITY
47709,35430290,GPS PEER KOT,SHEIKHUPURA,SHEIKHUPURA,CITY
47710,35430291,GPS DERA FAKHAR UD DIN,SHEIKHUPURA,SHEIKHUPURA,CITY
47711,35430292,GPS JEVAN PURA KALAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47712,35430293,GPS LONGOWAL,SHEIKHUPURA,SHEIKHUPURA,CITY
47713,35430295,GPS DERA SOIAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47714,35430296,GPS CHAK NO. 5 UCC,SHEIKHUPURA,SHEIKHUPURA,CITY
47715,35430298,GPS FATEH KALAS,SHEIKHUPURA,SHEIKHUPURA,CITY
47716,35430300,GPS MIANA THATHA,SHEIKHUPURA,SHEIKHUPURA,CITY
47717,35430301,GPS HOIKAY,SHEIKHUPURA,SHEIKHUPURA,CITY
47718,35430302,GPS BAHRIAN WALA,SHEIKHUPURA,SHEIKHUPURA,CITY
47719,35430303,GPS QILA AMEER SINGH,SHEIKHUPURA,SHEIKHUPURA,CITY
47720,35430304,GPS KAPI,SHEIKHUPURA,SHEIKHUPURA,CITY
47721,35430305,GPS CHAK NO. 9 UCC,SHEIKHUPURA,SHEIKHUPURA,CITY
47722,35430306,GPS DERA TUFAIL,SHEIKHUPURA,SHEIKHUPURA,CITY
47723,35430307,GPS CHAK 6 UCC,SHEIKHUPURA,SHEIKHUPURA,CITY
47724,35430308,GPS CHAH KHATRI WALA,SHEIKHUPURA,SHEIKHUPURA,CITY
47725,35430309,GPS DERA GUJRAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47726,35430310,GPS DHOOP SARI,SHEIKHUPURA,SHEIKHUPURA,CITY
47727,35430311,GPS KUDLATHI,SHEIKHUPURA,SHEIKHUPURA,CITY
47728,35430312,GPS DERA RAJPUTAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47729,35430313,GPS AYYA VIRKAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47730,35430314,GPS KALIA,SHEIKHUPURA,SHEIKHUPURA,CITY
47731,35430315,GPS ANBA SKP,SHEIKHUPURA,SHEIKHUPURA,CITY
47732,35430316,GPS TAHLI WALA,SHEIKHUPURA,SHEIKHUPURA,CITY
47733,35430317,GPS BAHUMAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47734,35430318,GPS BHOEY PUR,SHEIKHUPURA,SHEIKHUPURA,CITY
47735,35430319,GPS RANCEE,SHEIKHUPURA,SHEIKHUPURA,CITY
47736,35430320,GPS SERIAN WALA,SHEIKHUPURA,SHEIKHUPURA,CITY
47737,35430321,GPS ISLAM PURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47738,35430322,GPS KOT SAEED,SHEIKHUPURA,SHEIKHUPURA,CITY
47739,35430323,GPS BARYARN -WALA,SHEIKHUPURA,SHEIKHUPURA,CITY
47740,35430324,GPS DHOKHAY WALI,SHEIKHUPURA,SHEIKHUPURA,CITY
47741,35430325,GPS BALL,SHEIKHUPURA,SHEIKHUPURA,CITY
47742,35430326,GPS DHAARI GUJRAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47743,35430329,GGES JEVAN PURA KALAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47744,35430521,GPS QILA SAHIB SINGH,SHEIKHUPURA,SHEIKHUPURA,CITY
47745,35430522,GPS MUDKAY,SHEIKHUPURA,SHEIKHUPURA,CITY
47746,35430575,GPS MANSOOR ABAD,SHEIKHUPURA,SHEIKHUPURA,CITY
47747,35430576,GPS MURADAY KALAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47748,35430718,GGES KAHANIAN WALA,SHEIKHUPURA,SHEIKHUPURA,CITY
47749,35430739,GGPS KOT JEWAN SINGH,SHEIKHUPURA,SHEIKHUPURA,CITY
47750,35430740,GGPS DERA CHARAGHDIN,SHEIKHUPURA,SHEIKHUPURA,CITY
47751,35430741,GGPS PURANI BHIKI,SHEIKHUPURA,SHEIKHUPURA,CITY
47752,35430746,GGPS ISLAM PURA BHIKHI,SHEIKHUPURA,SHEIKHUPURA,CITY
47753,35430757,GGCMS LONGO WALA,SHEIKHUPURA,SHEIKHUPURA,CITY
47754,35431075,GPS SHARIF PURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47755,35431076,GMMS SULTAN PURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47756,35431077,GPS SUNSHINE,SHEIKHUPURA,SHEIKHUPURA,CITY
47757,35431079,GPS CHUMBER,SHEIKHUPURA,SHEIKHUPURA,CITY
47758,35431082,GMMS DERA ZAILDAR,SHEIKHUPURA,SHEIKHUPURA,CITY
47759,35431084,GPS DERA BHATTIAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47760,35431089,GMMS SAFINA MASJID BHIKHI,SHEIKHUPURA,SHEIKHUPURA,CITY
47761,35431091,GMMS KALPI,SHEIKHUPURA,SHEIKHUPURA,CITY
47762,35431092,GPS CHATTI (DERA SUBHAN ALLAH),SHEIKHUPURA,SHEIKHUPURA,CITY
47763,35431093,GPS KOTLI SAMORAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47764,35431094,GPS CHAH CHANDO,SHEIKHUPURA,SHEIKHUPURA,CITY
47765,35431097,GMMS CHAH BALOCHAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47766,35431143,GGHS MC MODEL IQBAL PARK,SHEIKHUPURA,SHEIKHUPURA,CITY
47767,35431144,GHS MC JANDIALA ROAD SHEHR,SHEIKHUPURA,SHEIKHUPURA,CITY
47768,35431145,GHS MC JINNAH MODEL,SHEIKHUPURA,SHEIKHUPURA,CITY
47769,35431159,GGPS MC RASOOL NAGAR,SHEIKHUPURA,SHEIKHUPURA,CITY
47770,35431166,GPS MC KHOKHAR TOWN,SHEIKHUPURA,SHEIKHUPURA,CITY
47771,35431168,GPS MC ROSHAN PURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47772,35431169,GPS MC MOHALLAH SHARIF PURA,SHEIKHUPURA,SHEIKHUPURA,CITY
47773,35431205,GPS KURLKEY ANDROON,SHEIKHUPURA,SHEIKHUPURA,CITY
47774,35431208,GMMS DERA SARDAR MUHAMMAD,SHEIKHUPURA,SHEIKHUPURA,CITY
47775,35431253,GGPS HIGHWAY COLONY,SHEIKHUPURA,SHEIKHUPURA,CITY
47776,35431257,GGPS AYYA VIRKAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47777,35431266,GGPS DERA GUJRAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47778,35431267,GGPS HOEKEY,SHEIKHUPURA,SHEIKHUPURA,CITY
47779,35431271,GPS THERIAN,SHEIKHUPURA,SHEIKHUPURA,CITY
47780,35430001,GHSS FAROOQ ABAD,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47781,35430002,GHSS AJNIAN WALA SHIEKHUPURA,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47782,35430004,GGHSS FAROOQBAD,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47783,35430005,GGHSS CHISHT NAGAR FAROOQ ABAD,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47784,35430022,GHS CANAL COLONY FAROOQ ABAD,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47785,35430024,GHS BUTTAR,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47786,35430025,GHS JATRI KOHNA,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47787,35430026,GHS FAROOQ ABAD GAON,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47788,35430028,GHS KOT SONDAH,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47789,35430034,GHS CHAK WAHI NO. 522,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47790,35430035,GHS GUJIANA NAU,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47791,35430064,GHS LALKE SKP,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47792,35430087,GGHS KOT SOHNDA,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47793,35430117,GES KOTLA PANJU BAIG,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47794,35430119,GES FAROOQ ABAD MANDI,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47795,35430122,GES MAKKI NO. 460,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47796,35430125,GES DERA MALLA SINGH,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47797,35430126,GES KOT DIYA RAM,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47798,35430127,GES KHUJJAR,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47799,35430128,GES HERDO BANDOKEY,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47800,35430132,GES KAKKAR GILL,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47801,35430133,GES AWAN,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47802,35430135,GES OGAND,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47803,35430183,GGES MOHALLAH RASOOL PURA,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47804,35430186,GGHS JATRI KOHNA,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47805,35430187,GGHS KAKKAR GILL,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47806,35430188,GGES MANGA DOGRAN,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47807,35430189,GGES KERIAN WALI,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47808,35430190,GGES BAHIR,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47809,35430191,GGES MURIDKE GAON,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47810,35430192,GGES JHENDA NAU,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47811,35430194,GGES KHUJJAR,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47812,35430195,GGES HARDO BANDO KEY,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47813,35430196,GGES DERA MALLA SINGH,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47814,35430199,GGES FAROOQ ABAD GAON,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47815,35430204,GGHS GUJIANA NAU,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47816,35430206,GGES KEELAY,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47817,35430210,GGHS VEERKA BATH,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47818,35430294,GPS MALKOO,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47819,35430299,GPS NAWAN KHOK,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47820,35430332,GPS DOULAT PURA,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
47821,35430333,GPS DERA NOOR DIN,SHEIKHUPURA,SHEIKHUPURA,FAROOQABAD
