district_name,tehsil_name,exam_center_emis,xc_name
BAHAWALPUR,KHAIRPUR TAMEWALI,31250008,131-GES BEHLI
BAHAWALPUR,KHAIRPUR TAMEWALI,31250011,132-GES KHANDAN
BAHAWALPUR,AHMADPUR EAST,31210016,133-GHS NAUSHEHRA JADEED
BAHAWALPUR,AHMADPUR EAST,31210018,134-GHS Piplirajan
BAHAWALPUR,YAZMAN,31240019,135-GHS CHAK NO.91/DB
BAHAWALPUR,AHMADPUR EAST,31210005,136-GHS KOTLA MOOSA Khan
BAHAWALPUR,AHMADPUR EAST,31210015,137-GHS HATHEJI
BAHAWALPUR,BAHAWALPUR,31220014,138-GHS CHAK NO.12/BC
BAHAWALPUR,BAHAWALPUR,31220014,139-GHS CHAK NO.12/BC (a)
BAHAWALPUR,BAHAWALPUR,31220040,140-GGHS 13/BC
BAHAWALPUR,HASILPUR,31230005,141-GHS CHAK NO.71/F
BAHAWALPUR,BAHAWALPUR,31220005,142-GHS BAHAWALPUR CANTT.
BAHAWALPUR,BAHAWALPUR,31220006,143-GHS SATELLITE TOWN BAHAWALPUR
BAHAWALPUR,BAHAWALPUR,31220009,144-GHS SAHLAN
BAHAWALPUR,BAHAWALPUR,31220013,145-GHS Technical BWP
BAHAWALPUR,BAHAWALPUR,31220045,146-GES CANAL COLONY BAHAWALPUR
BAHAWALPUR,BAHAWALPUR,31220044,147-GGHS KHANQAH SHARIF
BAHAWALPUR,AHMADPUR EAST,31210026,148-GGHS CHANI GOTH
BAHAWALPUR,HASILPUR,31230003,149-GHS NO.2 HASILPUR OLD (BWP)(a)
BAHAWALPUR,HASILPUR,31230001,150-GHSS 188/M(B)
BAHAWALPUR,AHMADPUR EAST,31210013,151-GHS Kot Khalifa
BAHAWALPUR,BAHAWALPUR,31220061,152-GES ZAFAR ABAD
BAHAWALPUR,BAHAWALPUR,31220501,153-GGCMS DERA MASTI
BAHAWALPUR,AHMADPUR EAST,31210024,154-GGHS DERA NAWAB
BAHAWALPUR,AHMADPUR EAST,31210019,155-GHS FAZIL GUMANI(A)
BAHAWALPUR,BAHAWALPUR,31220004,156-GHS SD BAHAWALPUR(A)
BAHAWALPUR,KHAIRPUR TAMEWALI,31250006,157-GGHS KHAIR PUR TAMEWALI
BAHAWALPUR,AHMADPUR EAST,31210043,158-GES CHANI GOTH
BAHAWALPUR,BAHAWALPUR,31220017,159-GHS DERA BAKHA
BAHAWALPUR,BAHAWALPUR,31220020,160-GHS CHAK NO.32/BC
BAHAWALPUR,BAHAWALPUR,31220041,161-GGHS CHAK NO. 32/BC
BAHAWALPUR,BAHAWALPUR,31220085,162-GGES GUL DERA DERA BAKHA
BAHAWALPUR,BAHAWALPUR,31220031,163-GGHS SADIQ MODEL
BAHAWALPUR,BAHAWALPUR,31220031,164-GGHS SADIQ MODEL(a)
BAHAWALPUR,AHMADPUR EAST,31210001,165-GHSS MUBARAK PUR
BAHAWALPUR,BAHAWALPUR,31220002,166-GGHSS SATELLITE TOWN
BAHAWALPUR,BAHAWALPUR,31220002,167-GGHSS SATELLITE TOWN(a)
BAHAWALPUR,BAHAWALPUR,31220003,168-GGHSS CHAH FATEH KHAN BAHAWALPUR
BAHAWALPUR,BAHAWALPUR,31220035,169-GGHS MOHAJAR COLONY
BAHAWALPUR,BAHAWALPUR,31220069,170-GGES APWA
BAHAWALPUR,YAZMAN,31240041,171-GES 111/DNB
BAHAWALPUR,HASILPUR,31230015,172-GGHS HASILPUR OLD(C)
BAHAWALPUR,HASILPUR,31230015,173-GGHS HASILPUR OLD(d)
BAHAWALPUR,HASILPUR,31230011,174-GHS QAIM PUR(A)
BAHAWALPUR,HASILPUR,31230013,175-GHS CHAK NO.19/F.W(A)
BAHAWALPUR,HASILPUR,31230022,176-GGHS QAIMPUR(A)
BAHAWALPUR,YAZMAN,31240182,177-GPS CHAK NO. 35 H/DNB
BAHAWALPUR,HASILPUR,31230014,178-GGHS HASILPUR MANDI
BAHAWALPUR,BAHAWALPUR,31220023,179-GHS HAKRA
BAHAWALPUR,BAHAWALPUR,31220056,180-GES MAHARAN
BAHAWALPUR,BAHAWALPUR,31220022,181-GHS RANG PUR
BAHAWALPUR,BAHAWALPUR,31220028,182-GHS GOTH MEHRAB
BAHAWALPUR,BAHAWALPUR,31220018,183-GHSS LAL SOHNARA(A)
BAHAWALPUR,BAHAWALPUR,31220042,184-GGHS CHAK NO. 38/BC(A)
BAHAWALPUR,BAHAWALPUR,31220001,185-GHSS ABBASIA
BAHAWALPUR,BAHAWALPUR,31220001,186-GHSS ABBASIA(a)
BAHAWALPUR,BAHAWALPUR,31220007,187-GHS SHAHDARA
BAHAWALPUR,BAHAWALPUR,31220015,188-GHS FATTOO WALI
BAHAWALPUR,BAHAWALPUR,31220030,189-GGHS MC KOSAR COLONY
BAHAWALPUR,BAHAWALPUR,31220036,190-GGHS MODEL TOWN (A)
BAHAWALPUR,KHAIRPUR TAMEWALI,31250005,191-Ghss  SHEIKH WAhiN(A)
BAHAWALPUR,BAHAWALPUR,31220064,192-GGH/S HABIB COLONY
BAHAWALPUR,BAHAWALPUR,31220711,193-GGES MODEL TOWN-A (ATTACH WITH GCET
BAHAWALPUR,BAHAWALPUR,31220046,194-GES DERA IZZAT
BAHAWALPUR,HASILPUR,31230007,195-GHS 153/M(E)
BAHAWALPUR,HASILPUR,31230016,196-GGHsS CHAK NO.153/M
BAHAWALPUR,BAHAWALPUR,31220709,197-GGH/S JUNIOR MODEL
BAHAWALPUR,HASILPUR,31230008,198-GHS CHAK NO.179/M
BAHAWALPUR,YAZMAN,31240017,199-GHSS CHAK NO.68/DB
BAHAWALPUR,YAZMAN,31240017,200-GHSS CHAK NO.68/DB(a)
BAHAWALPUR,AHMADPUR EAST,31210023,201-GGHS Ahmedpur East
BAHAWALPUR,HASILPUR,31230014,202-GGHS HASILPUR MANDI(C)
BAHAWALPUR,YAZMAN,31240014,203-GHS CHAK NO.59/DB
BAHAWALPUR,BAHAWALPUR,31220324,204-GGPS MEDICAL COLONY BAHAWALPUR
BAHAWALPUR,BAHAWALPUR,31220011,205-GHS MC HAROONIA
BAHAWALPUR,YAZMAN,31240007,206-GHSS CHAK NO.36/DNB
BAHAWALPUR,AHMADPUR EAST,31210012,207-GHS JHELAN WALI(C)
BAHAWALPUR,YAZMAN,31240013,208-GHS CHAK NO.72/DB
BAHAWALPUR,AHMADPUR EAST,31210002,209-GHS SA AHMED PUR EAST
BAHAWALPUR,YAZMAN,31240021,210-GGHS chak no. 36/DNB
BAHAWALPUR,YAZMAN,31240015,211-GHS CHAK NO.45/DB
BAHAWALPUR,YAZMAN,31240027,212-GGHS CHAK NO.42/DB
BAHAWALPUR,HASILPUR,31230039,213-GGHS GHAREEB ABAD
BAHAWALPUR,YAZMAN,31240008,214-Ghs19/dnb
BAHAWALPUR,YAZMAN,31240008,215-Ghs19/dnb (a)
BAHAWALPUR,YAZMAN,31240018,216-GHS CHAK NO.138/DB
BAHAWALPUR,AHMADPUR EAST,31210002,217-GHS SA AHMED PUR EAST(A)
BAHAWALPUR,BAHAWALPUR,31220323,218-GGES 9/B.C.
BAHAWALPUR,AHMADPUR EAST,31210002,219-GHS SA AHMED PUR EAST(C)
BAHAWALPUR,AHMADPUR EAST,31210002,220-GHS SA AHMED PUR EAST(E)
BAHAWALPUR,AHMADPUR EAST,31210006,221-GHS  M.C   APE
BAHAWALPUR,AHMADPUR EAST,31210006,222-GHS  M.C   APE(A)
BAHAWALPUR,YAZMAN,31240030,223-GGHS 117/DB
BAHAWALPUR,KHAIRPUR TAMEWALI,31250015,224-GES ANAITI(B)
BAHAWALPUR,KHAIRPUR TAMEWALI,31250025,225-GGHS INAITI(C)
BAHAWALPUR,YAZMAN,31240009,226-GHS YAZMAN
BAHAWALPUR,YAZMAN,31240009,227-GHS YAZMAN(a)
BAHAWALPUR,YAZMAN,31240009,228-GHS YAZMAN(b)
BAHAWALPUR,YAZMAN,31240016,229-GHS 55/DB
BAHAWALPUR,YAZMAN,31240246,230-GPS CC Yazman
BAHAWALPUR,YAZMAN,31240257,231-GPS .102/DB (S)
BAHAWALPUR,YAZMAN,31240006,232-GHS KHUTREE BANGLA
BAHAWALPUR,BAHAWALPUR,31220024,233-GHS SAMMA SATTA
BAHAWALPUR,BAHAWALPUR,31220039,234-GGHS SAMMA SATTA
BAHAWALPUR,BAHAWALPUR,31220277,235-GES HAJI GHULAM MUHAMMAD
BAHAWALPUR,YAZMAN,31240010,236-GHS CHAK NO.117/DB(C)
BAHAWALPUR,YAZMAN,31240010,237-GHS CHAK NO.117/DB(d)
BAHAWALPUR,YAZMAN,31240048,238-GES CHAK NO.111/DB
BAHAWALPUR,YAZMAN,31240003,239-GHS SHAHI WALA(C)
BAHAWALPUR,AHMADPUR EAST,31210027,240-GGHSS MUBARAKPUR
BAHAWALPUR,AHMADPUR EAST,31210029,241-GGHSS UCH SHAREEF(A)
BAHAWALPUR,AHMADPUR EAST,31210029,242-GGHSS UCH SHAREEF(b)
BAHAWALPUR,YAZMAN,31240003,243-GHS SHAHI WALA(D)
BAHAWALPUR,YAZMAN,31240001,244-GGHSS YAZMAN
BAHAWALPUR,YAZMAN,31240064,245-GGES 50 DB MUMTZ ABAD
BAHAWALPUR,YAZMAN,31240020,246-GGHS KHUTREE BANGLA
BAHAWALPUR,BAHAWALPUR,31220021,247-GHS NOORPUR NAURANGA
BAHAWALPUR,BAHAWALPUR,31220058,248-GES KHAN PUR
BAHAWALPUR,BAHAWALPUR,31220088,249-GGHS RAHAMANA BAD
BAHAWALPUR,AHMADPUR EAST,31210027,250-GGHSS MUBARAKPUR(B)
BAHAWALPUR,AHMADPUR EAST,31210022,251-GHS HAIDER PUR(A)
BAHAWALPUR,AHMADPUR EAST,31210022,252-GHS HAIDER PUR(b)
BAHAWALPUR,AHMADPUR EAST,31210002,253-GHS SA AHMED PUR EAST(G)
BAHAWALPUR,AHMADPUR EAST,31210002,254-GHS SA AHMED PUR EAST(I)
BAHAWALPUR,AHMADPUR EAST,31210002,255-GHS SA AHMED PUR EAST(K)
BAHAWALPUR,AHMADPUR EAST,31210008,256-GHS Kulab
BAHAWALPUR,AHMADPUR EAST,31210003,257-GHS DERA NAWAB
BAHAWALPUR,AHMADPUR EAST,31210035,258-GHS  SUKHAIL
BAHAWALPUR,BAHAWALPUR,31220010,259-GHS Jhangiwali
BAHAWALPUR,BAHAWALPUR,31220043,260-GGHsS NOORPUR NAURANGA(A)
BAHAWALPUR,BAHAWALPUR,31220043,261-GGHsS NOORPUR NAURANGA(b)
BAHAWALPUR,HASILPUR,31230032,262-GES NARBAN
BAHAWALPUR,BAHAWALPUR,31220025,263-GHS KHANKAH SHAREEF(B)
BAHAWALPUR,YAZMAN,31240002,264-GHS CHAK NO.44/DNB(A)
BAHAWALPUR,YAZMAN,31240053,265-GGES 44/DNB
BAHAWALPUR,BAHAWALPUR,pec-1023384,266-NEW CENTRAL JAIL
BHAKKAR,KALLUR KOT,38120005,101-GHS SHAHEEDAN
BHAKKAR,KALLUR KOT,38120088,102-GPS DAINA WALA
BHAKKAR,BHAKKAR,38110033,103-GGHS Model Bkr
BHAKKAR,BHAKKAR,38110066,104-GGHS Railway Crossing
BHAKKAR,BHAKKAR,38110067,105-GGHS Sardar Bakhsh
BHAKKAR,BHAKKAR,38110440,106-GGHS Chah Chimni
BHAKKAR,DARYA KHAN,38140026,107-GHS HASSAN SHAH
BHAKKAR,DARYA KHAN,38140264,108-GPS ANGRA
BHAKKAR,BHAKKAR,38110020,109-GHS Kararri Kot
BHAKKAR,BHAKKAR,38110032,110-GGHS KIRARRI KOT(A)
BHAKKAR,DARYA KHAN,38140007,111-GHS DULLEWALA
BHAKKAR,DARYA KHAN,38140076,112-GES DULLE WALA
BHAKKAR,DARYA KHAN,38140004,113-GHS KATH
BHAKKAR,DARYA KHAN,38140001,114-GHS DARYA KHAN(a)
BHAKKAR,DARYA KHAN,38140001,115-GHS DARYA KHAN(b)
BHAKKAR,DARYA KHAN,38140048,116-GES DARYA KHAN
BHAKKAR,DARYA KHAN,38140203,117-GES NAI ABADI DARYA KHAN
BHAKKAR,DARYA KHAN,38140019,118-GGHS DULLEWALA
BHAKKAR,MANKERA,38130003,119-GHSS Haiderabad
BHAKKAR,MANKERA,38130003,120-GHSS Haiderabad(A)
BHAKKAR,MANKERA,38130008,121-GHS PATTI BULANDA
BHAKKAR,BHAKKAR,38110005,122-GHS CHAK 73 TDA
BHAKKAR,KALLUR KOT,38120013,123-GHS JAHAN WALA(A)
BHAKKAR,KALLUR KOT,38120045,124-GES GHULAMAN(A)
BHAKKAR,BHAKKAR,38110021,125-GHS MC BHAKKAR
BHAKKAR,BHAKKAR,38110101,126-GES MOHALLAH KHURSHID AHMED SHAH
BHAKKAR,BHAKKAR,38110107,127-GES CHAH CHIMNI BHAKKAR
BHAKKAR,BHAKKAR,38110932,128-GHS Model Bhakkar
BHAKKAR,BHAKKAR,38110932,129-GHS Model Bhakkar(a)
BHAKKAR,KALLUR KOT,38120018,130-GHS 56-57 DB
BHAKKAR,KALLUR KOT,38120323,131-GGES CHAK No. 55 DB
BHAKKAR,KALLUR KOT,38120006,132-GHS KALLUR KOT
BHAKKAR,KALLUR KOT,38120038,133-GMHS KALLUR KOT
BHAKKAR,BHAKKAR,38110016,134-GHS 47 TDA
BHAKKAR,BHAKKAR,38110016,135-GHS 47 TDA(a)
BHAKKAR,MANKERA,38130005,136-GHS MANKERA
BHAKKAR,MANKERA,38130005,137-GHS MANKERA(a)
BHAKKAR,MANKERA,38130005,138-GHS MANKERA(b)
BHAKKAR,MANKERA,38130119,139-GES MANKERA
BHAKKAR,MANKERA,38130119,140-GES MANKERA(a)
BHAKKAR,DARYA KHAN,38140025,141-GHS KAHAWAR KALAN
BHAKKAR,DARYA KHAN,38140044,142-GES CHAK NO 17 TDA
BHAKKAR,KALLUR KOT,38120051,143-GGES KALLUR KOT CITY
BHAKKAR,KALLUR KOT,38120003,144-GGHS KALLUR KOT(B)
BHAKKAR,KALLUR KOT,38120003,145-GGHS KALLUR KOT(D)
BHAKKAR,MANKERA,38130010,146-GHSS 67 ML
BHAKKAR,MANKERA,38130258,147-GGHS CHAK NO.67/ML
BHAKKAR,MANKERA,38130011,148-GHS CHAK NO.72/ML
BHAKKAR,MANKERA,38130012,149-GHS 70-A ML
BHAKKAR,BHAKKAR,38110008,150-GHS SIAL
BHAKKAR,BHAKKAR,38110022,151-GHS CTTM BHAKKAR
BHAKKAR,BHAKKAR,38110037,152-GHS MODLE MANDI TOWN
BHAKKAR,BHAKKAR,38110075,153-GGHS MANDI TOWN
BHAKKAR,BHAKKAR,38110343,154-GGPS CHRISTIAN COLONY
BHAKKAR,KALLUR KOT,38120012,155-GHS RODI
BHAKKAR,KALLUR KOT,38120469,156-GGHSS RODI
BHAKKAR,MANKERA,38130004,157-GHS Mahni
BHAKKAR,MANKERA,38130002,158-GHS DARBULA
BHAKKAR,DARYA KHAN,38140024,159-GHS PUNJGRAIN
BHAKKAR,MANKERA,38130017,160-GHS YARASULLAH
BHAKKAR,DARYA KHAN,38140046,161-GHS 7/TDA
BHAKKAR,DARYA KHAN,38140093,162-GGHS PANJGRIAN
BHAKKAR,MANKERA,38130001,163-GHS Dhingana
BHAKKAR,MANKERA,38130014,164-GHS KARLOOWALA(A)
BHAKKAR,MANKERA,38130013,165-GHS LITTEN(A)
BHAKKAR,MANKERA,38130015,166-GGHS MANKERA
BHAKKAR,DARYA KHAN,38140034,167-GGHS KOHAWAR KALAN(C)
BHAKKAR,MANKERA,38130006,168-GHS WIG
BHAKKAR,MANKERA,38130007,169-GHS KAPAHI
BHAKKAR,MANKERA,38130009,170-GHSS GOHAR WALA
BHAKKAR,MANKERA,38130024,171-GHS KOROO
BHAKKAR,BHAKKAR,38110065,172-GES SARRAY MUHAJIR
BHAKKAR,BHAKKAR,38110078,173-GGHS SARAI MUHAJAR
BHAKKAR,KALLUR KOT,38120008,174-GHS MAIBEL(b)
BHAKKAR,KALLUR KOT,38120191,175-GPS KALWAL NO. 2
BHAKKAR,BHAKKAR,38110009,176-GHS SHAHANI
BHAKKAR,BHAKKAR,38110009,177-GHS SHAHANI(a)
BHAKKAR,BHAKKAR,38110013,178-GHS NOTAK
BHAKKAR,BHAKKAR,38110013,179-GHS NOTAK(a)
BHAKKAR,BHAKKAR,38110091,180-GOVT GIRLS SECONDARY SCHOOL CHAK NO 56/TDA
BHAKKAR,BHAKKAR,38110548,181-GGCMS NOTAK NO. 1
BHAKKAR,DARYA KHAN,38140095,182-GGES CHAH BAKHSHOWALA(D)
BHAKKAR,BHAKKAR,38110003,183-GHS Jhoke  Samtia(A)
BHAKKAR,BHAKKAR,38110003,184-GHS Jhoke  Samtia(b)
BHAKKAR,BHAKKAR,38110007,185-GHS Chheena
BHAKKAR,BHAKKAR,38110030,186-GGHSS Chhina
BHAKKAR,BHAKKAR,38110040,187-GHS Peer Ashab
BHAKKAR,KALLUR KOT,38120008,188-GHS MAIBEL(C)
BHAKKAR,BHAKKAR,38110029,189-GGHS BEHAL
BHAKKAR,BHAKKAR,38110006,190-GHS BEHAL
BHAKKAR,BHAKKAR,38110053,191-GES CHAK NO 78 ML(A)
BHAKKAR,BHAKKAR,38110004,192-GHS CHAK NO 59 TDA
BHAKKAR,BHAKKAR,38110015,193-GHS YOUSAF SHAH
BHAKKAR,BHAKKAR,38110018,194-GHS DAGGAR SHADA
BHAKKAR,KALLUR KOT,38120014,195-GHS FAZIL(B)
BHAKKAR,KALLUR KOT,38120155,196-GES HAITU(A)
BHAKKAR,KALLUR KOT,38120016,197-GHS TIBBA NAINA
BHAKKAR,KALLUR KOT,38120050,198-GHS CHAP SANDI
BHAKKAR,KALLUR KOT,38120212,199-GGHS BASTI MI ROSHAN(A)
BHAKKAR,DARYA KHAN,38140002,200-GGHS DARYA KHAN
BHAKKAR,DARYA KHAN,38140617,201-GGES Mohalla Mohajreen
BHAKKAR,BHAKKAR,38110074,202-GGES SIAL
BHAKKAR,MANKERA,38130260,203-GGHS HAIDERABAD(A)
BHAKKAR,BHAKKAR,38110014,204-GHS BASTI MIAN PUNJA(d)
BHAKKAR,BHAKKAR,38110041,205-GHS DAYA MURAD(e)
BHAKKAR,BHAKKAR,38110019,206-GHS Kotlajam(D)
BHAKKAR,BHAKKAR,38110085,207-GGHS KOTLA JAM(B)
BHAKKAR,BHAKKAR,38110017,208-GHS JAFFAR WALA(E)
BHAKKAR,BHAKKAR,38110017,209-GHS JAFFAR WALA(f)
BHAKKAR,BHAKKAR,38110011,210-GHSS DHANDLA(A)
BHAKKAR,BHAKKAR,38110031,211-GGHS 183 TDA(E)
BHAKKAR,BHAKKAR,38110031,212-GGHS 183 TDA(f)
BHAKKAR,KALLUR KOT,38120002,213-GHSS ASHRAF WALA(E)
BHAKKAR,KALLUR KOT,38120002,214-GHSS ASHRAF WALA(f)
BHAKKAR,KALLUR KOT,38120011,215-GHS Abbasian wala(C)
BHAKKAR,KALLUR KOT,38120011,216-GHS Abbasian wala(d)
BHAKKAR,DARYA KHAN,38140043,217-GES CHAK 175/ TDA(A)
BHAKKAR,DARYA KHAN,38140214,218-GHS Anar Shah(A)
BHAKKAR,BHAKKAR,38110028,219-GGHSS 47 TDA
BHAKKAR,BHAKKAR,38110028,220-GGHSS 47 TDA(A)
BHAKKAR,KALLUR KOT,38120108,221-GES CHAK NO. 65 DB
BHAKKAR,KALLUR KOT,38120331,222-GGSP CHAK NO 65 DB
BHAKKAR,KALLUR KOT,38120001,223-GHS JANDANWALA
BHAKKAR,KALLUR KOT,38120001,224-GHS JANDANWALA (a)
BHAKKAR,KALLUR KOT,38120025,225-GGHS JANDAN WALA
BHAKKAR,KALLUR KOT,38120078,226-GPS JANDAN WALA NO.1
CHAKWAL,CHAKWAL,37410052,101-GHS THANIL KAMAL
CHAKWAL,TALAGANG,37420012,102-GHS Multan Khurd
CHAKWAL,TALAGANG,37420045,103-GGHS MULTAN KHURD
CHAKWAL,CHAKWAL,37410051,104-GHS Dullah
CHAKWAL,CHAKWAL,37410168,105-GGHS NARANG
CHAKWAL,CHAKWAL,37410050,106-GHS NEELA
CHAKWAL,CHAKWAL,37410008,107-GHS NO 2 CHAKWAL
CHAKWAL,CHAKWAL,37410011,108-GHS No1. Chakwal
CHAKWAL,CHAKWAL,37410011,109-GHS No1. Chakwal(a)
CHAKWAL,CHAKWAL,37410065,110-GGHS JABAIR PUR
CHAKWAL,CHAKWAL,37410136,111-GGES DAB
CHAKWAL,CHAKWAL,37410059,112-GGHS No1 Chakwal
CHAKWAL,CHAKWAL,37410021,113-GHS Bheen
CHAKWAL,KALLAR KAHAR,37440002,114-ghss bharpur
CHAKWAL,KALLAR KAHAR,37440007,115-GGHSS BHARPUR
CHAKWAL,KALLAR KAHAR,37440023,116-GHSS Kallar Kahar
CHAKWAL,TALAGANG,37420003,117-GHSS Tamman
CHAKWAL,TALAGANG,37420003,118-GHSS Tamman(a)
CHAKWAL,TALAGANG,37420003,119-GHSS Tamman(b)
CHAKWAL,CHAKWAL,37410014,120-GHS JHETHAL
CHAKWAL,CHAKWAL,37410012,121-GHS Dhudial
CHAKWAL,CHAKWAL,37410013,122-GHS SANG KALAN
CHAKWAL,TALAGANG,37420023,123-GHSS CHINJI
CHAKWAL,TALAGANG,37420024,124-GHS BHILOMAR
CHAKWAL,TALAGANG,37420044,125-GGHS CHINJI
CHAKWAL,CHAKWAL,37410022,126-GHS Balkassar
CHAKWAL,TALAGANG,37420058,127-GHS JABI SHAH  DILAWAR
CHAKWAL,CHAKWAL,37410058,128-GGHS No2 Chakwal
CHAKWAL,CHAKWAL,37410128,129-GGHS # 3 CHAKWAL
CHAKWAL,CHAKWAL,37410140,130-GGHS KHODEY
CHAKWAL,CHAKWAL,37410206,131-ges muhammad ali chakwal
CHAKWAL,TALAGANG,37420041,132-GGHS Pichnand
CHAKWAL,CHAKWAL,37410003,133-GHSS Bhagwal
CHAKWAL,CHAKWAL,37410073,134-GGHS BHAGWAL
CHAKWAL,CHAKWAL,37410055,135-GHS ROOPWAL
CHAKWAL,CHAKWAL,37410167,136-GGHS ROOPWAL
CHAKWAL,CHAKWAL,37410049,137-GHS Warwal
CHAKWAL,CHAKWAL,37410057,138-GHS HASIL
CHAKWAL,KALLAR KAHAR,37440062,139-GOVT GIRLS HIGH SCHOOL BHOUN
CHAKWAL,CHAKWAL,37410024,140-GHS MUREED
CHAKWAL,CHAKWAL,37410226,141-GHS CHAKORA
CHAKWAL,CHAKWAL,37410485,142-GGHS CHAKORA
CHAKWAL,CHAKWAL,37410019,143-GHS HASOLA
CHAKWAL,TALAGANG,37420043,144-GGHS No 2 Talagang
CHAKWAL,TALAGANG,37420027,145-GHS BILALABAD
CHAKWAL,TALAGANG,37420030,146-GHS AKWAL
CHAKWAL,TALAGANG,37420006,147-GHS dhermond
CHAKWAL,CHAKWAL,37410030,148-GHS VEERO
CHAKWAL,CHAKWAL,37410033,149-GHS GHAZIAL(A)
CHAKWAL,TALAGANG,37420038,150-GGHSS Jhatla(A)
CHAKWAL,TALAGANG,37420025,151-GHS JHATLA(B)
CHAKWAL,TALAGANG,37420004,152-GGHSS LAWA
CHAKWAL,TALAGANG,37420001,153-GHSS LAWA
CHAKWAL,CHOA SAIDAN SHAH,37430002,154-GHSS Choa Saiden Shah
CHAKWAL,TALAGANG,37420018,155-GHSS PACHNAND
CHAKWAL,TALAGANG,37420011,156-GHS LETI
CHAKWAL,TALAGANG,37420036,157-GGHS Tamman
CHAKWAL,CHAKWAL,37410016,158-GHS UTHWAL
CHAKWAL,CHAKWAL,37410026,159-GHS MAINGEN
CHAKWAL,CHAKWAL,37410120,160-GES MEHRO PEELO
CHAKWAL,TALAGANG,37420054,161-GHS Singwala
CHAKWAL,CHOA SAIDAN SHAH,37430005,162-GHS AARA
CHAKWAL,CHOA SAIDAN SHAH,37430028,163-GES C.S.SHAH
CHAKWAL,CHAKWAL,37410009,164-GHS ISLAMIA CHAKWAL
CHAKWAL,CHOA SAIDAN SHAH,37430019,165-GES RATUCHA
CHAKWAL,CHAKWAL,37410028,166-GHS TATRAL
CHAKWAL,CHAKWAL,37410063,167-GGHS SADWAL
CHAKWAL,CHAKWAL,37410084,168-GHS KHOKHAR ZER
CHAKWAL,CHAKWAL,37410032,169-GHS Mulhal Mughlan(E)
CHAKWAL,TALAGANG,37420037,170-GGHSS THOA MEHRAM KHAN
CHAKWAL,TALAGANG,37420019,171-GHS KOT QAZI
CHAKWAL,CHAKWAL,37410004,172-GHSS Saigol Abad
CHAKWAL,TALAGANG,37420002,173-GHSS Danda Shah Bilwal(A)
CHAKWAL,CHAKWAL,37410066,174-GGHS Dhudial
CHAKWAL,CHAKWAL,37410017,175-GHS FRIED KASAR
CHAKWAL,CHOA SAIDAN SHAH,37430016,176-GES  PM JAHANIA
CHAKWAL,TALAGANG,37420005,177-GHS KOT GULLAH
CHAKWAL,TALAGANG,37420083,178-GGHS KOT GULLAH(B)
CHAKWAL,TALAGANG,37420026,179-GHS Thoa Mehram Khan(B)
CHAKWAL,CHOA SAIDAN SHAH,37430003,180-GHSS Basharat
CHAKWAL,CHOA SAIDAN SHAH,37430013,181-GGHS BASHARAT
CHAKWAL,CHOA SAIDAN SHAH,37430006,182-GHS SALOI
CHAKWAL,TALAGANG,37420079,183-GGHS Bhudial
CHAKWAL,CHAKWAL,37410076,184-GGHS Mulhal Mughlan
CHAKWAL,CHOA SAIDAN SHAH,37430001,185-GGHS C.S.Shah
CHAKWAL,CHOA SAIDAN SHAH,37430009,186-GOVT. SIR SYED HIGH SCHOOL KATAS
CHAKWAL,CHAKWAL,37410020,187-GHS CHAKRAL
CHAKWAL,CHAKWAL,37410068,188-GGHS DHAB PARI
CHAKWAL,CHAKWAL,37410192,189-GGHS Chak Malook
CHAKWAL,TALAGANG,37420009,190-GHS DHULLI
CHAKWAL,CHOA SAIDAN SHAH,37430014,191-GHS DALWAL
CHAKWAL,TALAGANG,37420008,192-GHS MIAL
CHAKWAL,TALAGANG,37420065,193-GHS.2 DHURNAL
CHAKWAL,CHAKWAL,37410015,194-GHS Mangwal
CHAKWAL,CHOA SAIDAN SHAH,37430007,195-GHS DANDOT
CHAKWAL,CHOA SAIDAN SHAH,37430018,196-GHS DULMIAL
CHAKWAL,KALLAR KAHAR,37440044,197-GHS NOOR PUR
CHAKWAL,KALLAR KAHAR,37440045,198-GHS SARKALAN
CHAKWAL,KALLAR KAHAR,37440046,199-GHS Buchal Kalan
CHAKWAL,KALLAR KAHAR,37440174,200-GGHS NOOR PUR
CHAKWAL,KALLAR KAHAR,37440178,201-GGHS GUFFAN WALA
CHAKWAL,KALLAR KAHAR,37410060,202-GGHS Kallar Kahar
CHAKWAL,KALLAR KAHAR,37440041,203-GHS KHIRPUR
CHAKWAL,TALAGANG,37420022,204-GHS DHOLAR
CHAKWAL,CHAKWAL,37410031,205-GHS KALAS
CHAKWAL,CHAKWAL,37410039,206-GHS Jand
CHAKWAL,CHAKWAL,37410701,207-GGCMS CHAK NAURUNG
CHAKWAL,CHAKWAL,37410079,208-GGHS Saigolabad-17
CHAKWAL,CHAKWAL,37410573,209-GGCMES DEWALIAN
CHAKWAL,TALAGANG,37420015,210-GHS Malikwal
CHAKWAL,TALAGANG,37420028,211-ghs pira fathehal
CHAKWAL,CHAKWAL,37410034,212-GHS KHANPUR
CHAKWAL,CHAKWAL,37410036,213-GHS SHAH PUR SYEDAN
CHAKWAL,CHAKWAL,37410078,214-GGHSs Khan Pur
CHAKWAL,TALAGANG,37420032,215-GHS JASIAL
CHAKWAL,TALAGANG,37420033,216-GHS Kot Sarang
CHAKWAL,TALAGANG,37420071,217-GES BHIRA
